1;1255;MARMOL JOSE
1;1255;MUÑIZ
1;1256;GARAY JUAN DE AVDA.
1;1257;ANGACO
1;1257;BOCAYUVA QUINTINO
1;1257;TREINTA Y TRES ORIENTALES
1;1258;INCLAN
1;1259;CHICLANA AVDA.
1;1259;SALCEDO
1;1260;BRASIL
1;1260;CHICLANA AVDA.
1;1261;15 DE NOVIEMBRE DE 1889
1;1261;BATHURST
1;1261;ECHAGUE PEDRO
1;1261;ESQUEL
1;1262;CHICLANA AVDA.
1;1262;RONDEAU
1;1262;TIMBUES
1;1263;CASEROS AVDA.
1;1264;CASEROS AVDA.
1;1265;GUALEGUAY
1;1265;LIBERTI TOMAS
1;1265;PATRICIOS (VER REGIMIENTO DE PATRICIOS)
1;1265;PI Y MARGALL
1;1265;REGIMIENTO DE PATRICIOS AVDA.
1;1266;PATRICIOS (VER REGIMIENTO DE PATRICIOS)
1;1266;REGIMIENTO DE PATRICIOS AVDA.
1;1267;ARAOZ DE LA MADRID GREGORIO GRAL.
1;1267;AZARA
1;1267;JOVELLANOS MELCHOR GASPAR DE
1;1267;LAMADRID (VER ARAOZ DE LAMADRID GREGORIO GRAL.)
1;1267;OLAVARRIA
1;1267;RUY DIAZ DE GUZMAN
1;1268;ARZOBISPO ESPINOSA
1;1268;GARCIA MARTIN AVDA.
1;1268;ISABEL LA CATOLICA
1;1268;JOVELLANOS MELCHOR GASPAR DE
1;1268;SAMPERIO MANUEL J.
1;1268;USPALLATA
1;1269;AZARA
1;1269;ISABEL LA CATOLICA
1;1269;JOVELLANOS MELCHOR GASPAR DE
1;1270;MONTES DE OCA MANUEL A. AVDA.
1;1271;ISABEL LA CATOLICA
1;1271;MONTES DE OCA MANUEL A. AVDA.
1;1271;VILLARINO
1;1272;FINOCHIETTO ENRIQUE DR.
1;1272;HORNOS GENERAL
1;1272;ITUZAINGO
1;1273;HERRERA
1;1273;SAN RICARDO
1;1273;SANTO DOMINGO
1;1273;VILLARINO
1;1274;ARCAMENDIA
1;1274;COPAHUE
1;1274;GUANAHANI
1;1274;ICALMA
1;1274;LANIN
1;1274;RICO CORONEL
1;1274;SALMUN FEIJOO JOSE AARON
1;1275;BARRACAS
1;1275;FINOCHIETTO ENRIQUE DR.
1;1275;JORGE
1;1275;LAVADERO
1;1275;OLMOS AMBROSIO
1;1275;PARACAS
1;1275;VIEYTES
1;1276;DARQUIER JUAN
1;1276;GONCALVES DIAS
1;1276;SAN ANTONIO
1;1276;SANTA MAGDALENA
1;1276;VILLARINO
1;1277;ALGARROBO
1;1277;PINEDO AVDA.
1;1277;SALOM
1;1277;SAN RICARDO
1;1277;SANTA MAGDALENA
1;1277;SANTA MARIA DEL BUEN AIRE
1;1278;RENACIMIENTO
1;1278;RIO LIMAY
1;1278;SANTA ELENA
1;1279;ARAOZ DE LA MADRID GREGORIO GRAL.
1;1279;AZCUENAGA DOMINGO DE
1;1279;CRUZ DEL SUD
1;1279;LAMADRID (VER ARAOZ DE LAMADRID GREGORIO GRAL.)
1;1279;LUZURIAGA
1;1279;MANDISOVI
1;1279;MEANA BENITO CORONEL
1;1279;OWEN
1;1279;PERDRIEL
1;1279;ROCHDALE
1;1279;SPIKA ENRIQUE GENERAL
1;1280;ANCHORIS
1;1280;CIUDAD DE SABADELL
1;1280;LUZURIAGA
1;1280;PERDRIEL
1;1280;TOLL
1;1281;CORTEJARENA JOSE A.
1;1281;MIRAVE
1;1281;OLAVARRIA
1;1281;ONCATIVO
1;1281;VELEZ SARSFIELD AVDA.
1;1282;BAIGORRI
1;1282;FINOCHIETTO ENRIQUE DR.
1;1282;GOMEZ JUAN CARLOS
1;1282;PATAGONES
1;1282;SANTA CRUZ
1;1282;USPALLATA
1;1282;VELEZ SARSFIELD AVDA.
1;1283;ALCORTA AMANCIO AVDA.
1;1283;LOS PATOS
1;1283;SANLUCAR DE BARRAMEDA
1;1284;CHUTRO PEDRO PROFESOR DR.
1;1284;COOPERACION
1;1284;GARCIA MANUEL
1;1284;LAFAYETTE
1;1284;LOS PATOS
1;1284;MIRAVE
1;1284;MONASTERIO
1;1284;MUTUALISMO
1;1284;SUAREZ
1;1285;VELEZ SARSFIELD AVDA.
1;1285;ZEPITA
1;1286;ASCASUBI
1;1286;BARILOCHE
1;1286;BLANDENGUES
1;1286;CHUBUT
1;1286;LAFAYETTE
1;1286;MAGALDI AGUSTIN
1;1286;ORMA
1;1287;BRANDSEN
1;1287;PINZON
1;1288;ARAOZ DE LA MADRID GREGORIO GRAL.
1;1288;JENNER
1;1288;LAMADRID (VER ARAOZ DE LAMADRID GREGORIO GRAL.)
1;1288;MAGALLANES
1;1288;OLAVARRIA
1;1288;ROCHA
1;1288;SUAREZ
1;1289;CALIFORNIA
1;1290;ALVARADO
1;1290;ARATA PEDRO N.
1;1290;CAYASTA
1;1290;CONI EMILIO R. DOCTOR
1;1290;DAMIANOVICH ELEODORO DR.
1;1290;MADERA JUAN DR.
1;1290;MORRIS WILLIAMS C.
1;1290;PONCE ANIBAL
1;1290;SALMUN FEIJOO JOSE AARON
1;1290;SAN ANTONIO DE ARECO
1;1290;SAN FRANCISCO
1;1290;SUD AMERICA
1;1290;UNAMUNO MIGUEL DE
1;1291;CERRI DANIEL GRAL.
1;1291;IRIARTE
1;1292;RIO CUARTO
1;1292;SANTO DOMINGO
1;1293;ALGARROBO
1;1293;CRUZ OSVALDO AVDA.
1;1293;MELGAR
1;1293;SANTO DOMINGO
1;1294;CRUZ OSVALDO AVDA.
1;1294;DON PEDRO DE MENDOZA AV.
1;1294;LUJAN
1;1294;MENDOZA DON PEDRO DE AVDA. (VER DON PEDRO DE MENDOZA AVENIDA)
1;1295;AROLAS EDUARDO
1;1295;HERRERA
1;1295;VALLE ARISTOBULO DEL
1;1295;VILLAFAÑE WENCESLAO
1;1296;ALVARADO
1;1296;AUSTRALIA
1;1296;SALVADORES CORONEL
1;1300;DE LAS CATALINAS
1;1301;PELLEGRINI CARLOS
1;1302;PARANA
1;1303;25 DE MAYO
1;1304;IRIGOYEN BERNARDO DE
1;1305;PASEO COLON AVDA.
1;1306;LAVALLE
1;1307;AZOPARDO
1;1308;YRIGOYEN HIPOLITO
1;1309;CERRITO
1;1310;YRIGOYEN HIPOLITO
1;1311;ALSINA ADOLFO
1;1312;MITRE BARTOLOME
1;1313;FLORIDA
1;1314;CORRIENTES AVDA.
1;1315;YRIGOYEN HIPOLITO
1;1316;SARMIENTO
1;1317;CORRIENTES AVDA.
1;1318;FLORIDA
1;1319;DE MAYO AVDA.
1;1320;ALSINA ADOLFO
1;1321;CHACABUCO
1;1322;ROCA JULIO A. PRESIDENTE AVDA.
1;1323;PASEO COLON AVDA.
1;1324;CORRIENTES AVDA.
1;1325;LAVALLE
1;1326;BALCARCE
1;1327;CORRIENTES AVDA.
1;1328;AZOPARDO
1;1329;SAENZ PEÑA ROQUE AVDA. PTE.
1;1330;PASEO COLON AVDA.
1;1331;PELLEGRINI CARLOS
1;1332;9 DE JULIO AVDA.
1;1333;FLORIDA
1;1334;FLORIDA
1;1335;RECONQUISTA
1;1336;CERRITO
1;1337;FLORIDA
1;1338;PELLEGRINI CARLOS
1;1339;25 DE MAYO
1;1340;MAIPU
1;1341;TUCUMAN
1;1342;MITRE BARTOLOME
1;1343;ESMERALDA
1;1344;YRIGOYEN HIPOLITO
1;1345;DEFENSA
1;1346;MITRE BARTOLOME
1;1347;SARMIENTO
1;1348;SAN MARTIN
1;1349;FLORIDA
1;1350;PARAGUAY
1;1351;FLORIDA
1;1352;SAENZ PEÑA ROQUE AVDA. PTE.
1;1353;SARMIENTO
1;1354;LAVALLE
1;1355;SUIPACHA
1;1356;CORRIENTES AVDA.
1;1357;MITRE BARTOLOME
1;1358;RECONQUISTA
1;1359;SAN MARTIN
1;1360;SAN MARTIN
1;1361;CORRIENTES AVDA.
1;1362;DE MAYO AVDA.
